id,date,text,Tobias,,Daniel,,Agreement,Comment Alexandra
1182245971750789120,Thu Oct 10 10:46:19 +0000 2019,"Hat die @tagesschau auch eine Eilmeldung gebracht als #Mia in #Kandel von diesem afghanischen #Flüchtling, der bei seinem Alter gelogen hat, kaltblütig ermordet wurde ? Keine Schlagzeile für Betrüger &amp; Täter! #Masseneinwanderung stoppen. #Mediennotstand https://twitter.com/tagesschau/status/1182238824505720832",2,,2,,2,
1188120616588759042,Sat Oct 26 15:50:03 +0000 2019,The EU leadership is criminally responsible for these Islamic terrorists taking over Europe The EU is killing the greatest civilization the world has ever produced. Western Civilization. When the EU is done with Europe there will be no freedom or human rights left. #ExitEU https://twitter.com/PamelaGeller/status/1188106899381612546,2,,2,,2,
1186782935611006978,Tue Oct 22 23:14:35 +0000 2019,"@guyverhofstadt Maybe you will have an epiphany and finally understand why we want to leave your failing project.

#ExitEU #BritishIndependence

#JustDoIt

#LoveEurope and #Leaveeu",2,,2,,2,
1189965073063780358,Thu Oct 31 17:59:16 +0000 2019,"Richtig so...was ist schon die #EU, ausser eine Abzocke-Firma !
#Migrationskrise in Europa: Drei #Länder haben EU-Recht gebrochen – EU-Gutachterin
https://www.zaronews.world/zaronews-presseberichte/migrationskrise-in-europa-drei-laender-haben-eu-recht-gebrochen-eu-gutachterin/

#BRDParteienVerbotJETZT",2,,2,,2,
1182900562385408000,Sat Oct 12 06:07:25 +0000 2019,"""Die #Massenmigration ist gewollt!"" - #AfD-Bürgerdialog

Sehr interessanter Vortrag, der politische Hintergründe zur #Migrationskrise im zeitlichen Ablauf erläutert. Besonders interessant: Ab min. 12.20 h eine Rede von Sarkozy im Jahr 2008.

https://youtu.be/or1qFijge7I",2,,2,,2,
1180461754033278981,Sat Oct 05 12:36:28 +0000 2019,verschluss ache fuer den dienstgebrauch #Refugees #RefugeesNotWelcome https://twitter.com/MinusKuh/status/1128672780722036736,2,,2,,2,
1179062458977267713,Tue Oct 01 15:56:10 +0000 2019,"@Reuters thats only a feeling of the people , everything is saver then ever before the gov told us in germany #Refugees #Rapefugees #RefugeesNotWelcome",2,,2,,2,
1182227297287454721,Thu Oct 10 09:32:07 +0000 2019,"@coupattemptturk @FuratNews So, #OPENTHEBORDERS and let civilians pass.

What I am targeting, it is that people that flee to Turkey, are being arrested, tortured and sent back to #Syria. They are not being given a glass of water. Sometimes they are killed.

The pictures above show a one sided view.",1,,1,,1,
1182041888716726272,Wed Oct 09 21:15:22 +0000 2019,"Neat. Found out @UKLabour and @jeremycorbyn's Labour for a Green New Deal quotes me on their migration policy ""Welcoming climate refugees and preventing displacement""  #GreenNewDeal #OpentheBorders",1,,1,,1,
1179465306110083072,Wed Oct 02 18:36:57 +0000 2019,"Folge der #Eurokrise seit 2010: 
#Armut #Hunger #Obdachlosigkeit in nie gekanntem Ausmaß sowie Explosion der #sozialenUngleichheit... Aktienkurse, #Immobilien + Anleihen sorgen dafür, daß eine kleine Gruppe von Menschen immer wohlhabender wird. 
https://youtube.com/watch?v=pGKCx9eJ0ZQ",1,,3,,1,"1, Same tweet as 71"
1186331562008297472,Mon Oct 21 17:21:00 +0000 2019,"@mannheimgirls @Balelt41 Folge der #Eurokrise seit 2010: #Armut #Hunger #Obdachlosigkeit in nie gekanntem Ausmaß sowie Explosion der #sozialenUngleichheit... Aktienkurse, #Immobilien + Anleihen sorgen dafür, daß eine kleine Gruppe von Menschen immer wohlhabender wird. https://youtube.com/watch?v=pGKCx9eJ0ZQ",1,,3,,1,"1, Same tweet as 71"
1189563404714950657,Wed Oct 30 15:23:11 +0000 2019,"Germany promotes asylum plan to burden only Greece, Italy and Spain with asylum seekers. - So much of #EUSolidarity https://twitter.com/zeitonline/status/1189455723396247552",1,,1,,1,
1180545754181574658,Sat Oct 05 18:10:15 +0000 2019,"Bravo! Now let's see that effective Sanctions are imposed by the #EU against the perpetrators: Turkish State, Government Officials, State-owned Companies and Individuals. #EUSolidarity https://twitter.com/FranceaChypre/status/1180455550879981568",1,,1,,1,
1188905266525474817,Mon Oct 28 19:47:58 +0000 2019,"#Euro #EU #EZB #Transferunion #Targets19 

""Damit wird die Medizin zum Überwinden einer ursprünglich wirtschaftlich bedrohlichen Lage für den Euro zunehmend schädlicher als die ursprüngliche Krankheit.""

https://www.tichyseinblick.de/wirtschaft/das-draghiat-und-die-folgen-fuer-die-wirtschaftsordnung/",4,,2,,2,Think the tweet only makes sense if you follow the link. With this information I'd award this tweet a 2
1189199063650099202,Tue Oct 29 15:15:25 +0000 2019,"#EU #EZB #Draghi #ESM #Target2 #Transferunion #Euro #Zinsen #Minuszinsen #StaatsfinanzierungMitZentralbankgeld #Sparer #Altersversorgung

 „Was glauben Weidmann? Ich habe noch lange nicht fertig!“

https://www.tichyseinblick.de/meinungen/arrivederci-dottore-draghi/",4,,3,,4,Don't see solidary/anti-solidary sentiment here
1183073590717177857,Sat Oct 12 17:34:59 +0000 2019,"Akzeptiert ihr #Bundespräsident Steinmeier als euren Präsidenten ?

#AfD #Merz #Rentzing #abschiebenjetzt #NoAsyl #AsylIstFalsch #Remigration",2,,2,,2,
1181609680562470914,Tue Oct 08 16:37:55 +0000 2019,"@rwschmidt1 @eysvog3l Naja, er hat für Anerkannte zugesagt meine ich.
Trotzdem Quark, 
#noasyl Problem erledigt",2,,2,,2,
1181855982307201026,Wed Oct 09 08:56:38 +0000 2019,"#RT @EchoPRN: RT @CorinnaMiazga: Nachdem Deutschland 25% aller ""Bootsflüchtlinge"" des Mittelmeeres aufnimmt, warnt Horst Seehofer vor einer neuen ""#Flüchtlingswelle"". #Migration #AfD
► https://tinyurl.com/y5dg5obr",2,,2,,2,
1181560960743624704,Tue Oct 08 13:24:20 +0000 2019,@tagesschau Droht nun eine #Flüchtlingswelle aus #Frankreich . . .🤔,2,,3,tendency towards 2,2,"Think the wording here is important: 'droht' 'Flüchtlingswelle', therefore this is a 2"
1185199427604099072,Fri Oct 18 14:22:18 +0000 2019,"Wenn wir uns nach dem Austritt der Briten wegen fehlender Sperrminorität in der EU gar nicht mehr gegen eine #Schuldenunion wehren können, und damit den gleichen Fehler machen wie damals die #USA, klingt die Freude über eine #BrexitDeal fast wie Hohn.",2,,2,,2,
1180163766396305408,Fri Oct 04 16:52:22 +0000 2019,"@EUTheurer Mein du nicht, dass Sie zusammen mit #Macron und @Lagarde an der #solidarunion basteln wird? Offene Frage. Du und @Lambsdorff kennt sie noch gut aus dem @Europarl_DE 
#schuldenunion #schwarzeNull",4,,4,,4,
1180583462626967556,Sat Oct 05 20:40:06 +0000 2019,"30,000 #asylumseekers in the #Greekislands deserve #humane treatment. 
⠀
The UN is calling on #Greece and the #EU to act.⠀

#Kos #Lesvos #Samos #asylum #refugees #humanitariancrisis #humanitarianaid #humanity #withrefugees #europe #rightofasylum #righttoshelter #humanrights",1,,1,,1,
1182274538693971969,Thu Oct 10 12:39:50 +0000 2019,"Dublin Regulation is questioned by many people considered unfair in many aspects

Unfair for migrants who cannot choose the country in which seek asylum, unfair for southern countries which must manage alone the large majority of asylum seekers

#dublinregulation #rightofasylum",1,,3,,1,"The author finds the dublin regulation unfair towards southern european countries but also towards migrants, who cannot choose where they seek asylum. Therefore it is a solidary tweet, solidary with southern countries and migrants"
1180870480775045125,Sun Oct 06 15:40:36 +0000 2019,"@Junge_Freiheit 4 Jahre sind nun vergangen &amp; wir haben noch immer keine funktionierende #EU-#Außengrenze.
Stattdessen lassen wir #Schlepperei zu &amp; machen mit einem zwielichtigen türkischen Staatschef Geschäfte. Kannste dir nicht ausdenken. #Asylkrise #Erdogan",3,,3,,3,
1185447413563179008,Sat Oct 19 06:47:42 +0000 2019,Dazu wird es leider nicht kommen. Es wird alles in einer grossen Katastrophe enden. Darauf sollte man sich vorbereiten und überlegen wie es danach weiter geht. #Asylkrise #Euro #EZB #Negativzinsen #Altersarmut #CO2Steuer #FFF #F4F #XR https://twitter.com/lawyerberlin/status/1185446157146841089,2,,2,,2,
1181174864369143809,Mon Oct 07 11:50:07 +0000 2019,"Martinas Woche ist online...
#Asylpolitik #Aufrüstung #Austerität #Energie #Handel #Kultur #Film #Medien #Seenotrettung #ZukunftDerEU http://ow.ly/cRQ930pG4js",4,,4,,4,
1184838010715693057,Thu Oct 17 14:26:09 +0000 2019,@marty_mcd @AdamWagner1 Perhaps not: but he (along with many of us) is thinking that. History will show how this Benelux fat-cat did not help the case for remaining among the UK populace - along with his arrogant stance against Greece at its most vulnerable during the #eurocrisis. I'm glad he's off.,4,,3,,3,"It's unclear who is meant by ""Benelux fat-cat"", this would give the tweet more context. So I am not sure whether the tweet is solidary or anti-solidary, therefore I'd annotate a 3"
1189580375007338497,Wed Oct 30 16:30:37 +0000 2019,"@IanCooperEU opens our second seminar: Research Issues on Europe's Challenges. How are #Brexit, #migration, #eurocrisis and Rule of Law crisis related? https://twitter.com/DCU_Brexit_Inst/status/1189567414905774080",3,,4,,3,"Not sure how the seminar will frame europes challenges, and it's also not clear from the tweet itself. therefore I'd award a 3"
1185099453155422208,Fri Oct 18 07:45:02 +0000 2019,"@mirellapellegr2 Without a proper #FiscalUnion EU countries are engaged in an unuseful competition on level of taxaction, which impedes them to tax effectively the largest incomes and properties... without a prop FU EU countries cannot distribute wealth.",1,,1,,1,
1186402240061464577,Mon Oct 21 22:01:50 +0000 2019,"@GiselaGiselher Ich hab so keinen Bock auf das... 
#Niewieder2015",2,,2,,2,
1236274498850127872,Sat Mar 07 12:56:24 +0000 2020,"@ZDFheute @ZDF @fornoff Welche Mehrheit???
Die der links-grünen?
Da kann ich getrost drauf verzichten! Das Boot ist voll! Schluß mit weiterer Einschleusung von Sozialhilfeempfängern.Wir sind nicht das Sozialamt der Welt! Es sind schon genug hier,die uns p.a. mehr als 50 Mrd. kosten!
#refugeesNOTwelcome",2,,2,,2,
1234853479744708608,Tue Mar 03 14:49:46 +0000 2020,"@Ralf_Stegner Europa muss verteidigt werden und erhalten werden!!!

#DefendEurope #IStandWithGreece #MigrantenRaus #FlüchtlingeRaus #IslamRaus #RefugeesNOTwelcome !!!",2,,2,,2,
1234948278296379393,Tue Mar 03 21:06:28 +0000 2020,"@Martin_Sellner Super Aktion 👍
Viel Erfolg 🍀💙
Kommt gesund wieder zurück 
#niewieder2015",3,,3,tendency towards 2 but only because of hashtag. need context?,3,
1234939321305772032,Tue Mar 03 20:30:52 +0000 2020,"""Hochqualifizierte Fachkräfte"" - ÖR

#NieWieder2015 #WirHabenPlatz",3,,3,,3,
1235680413034491904,Thu Mar 05 21:35:42 +0000 2020,"Bis gestern (4.März) wurden jedoch nach offiziellen Angaben der türkischen Regierung von heute (!) lediglich 3,2 Mrd. Euro gezahlt.

Die #Türkei hat für ihre inzwischen 4,7 Mio. #Flüchtlinge bisher das Dreizehnfache der EU-Beihilfe ausgegeben: 42 Mrd. Dollar. Die Türken leisten",1,,3,,3,"Author of the tweet talks about the EU not paying enough for Turkey to take care of the asylumseekers and spending much more. I am not sure whether this tweet is solidary with asylumseekers or Turkey, so I'd annotate a 3"
1244577632089489408,Mon Mar 30 10:50:05 +0000 2020,"Trotz #Coronakrise : Mittelmeer-Shuttle-Service weiter geöffnet: am 27.3. kamen 44 weitere #Migranten in Italien an. Weiter Reisefreiheit für die #Illegalen! Quo vadis, Europa? Kein Wort davon weder in #Lückenpresse noch in #Lügenpresse. #asyl #migration #flüchtlinge",2,,2,,2,
1239630320938274817,Mon Mar 16 19:11:14 +0000 2020,#Refugee populations located in camps are vulnerable to disease outbreaks such as the #coronavirus. The disease outbreak could be mitigated with the support of our country to help with basic needs.  #refugeerights #refugeeswelcome #MSW52102 https://twitter.com/Refugees/status/1238843776199729155,1,,1,,1,
1244872723584684032,Tue Mar 31 06:22:40 +0000 2020,#Asylum #Refugee temporary changes to #LeaveToStay and Home Office pauses #SubstantiveAsylumInterviews @PAFRAS_Leeds @andybanjobrown @StVincentsLeeds @CryptLeeds @LeedsRF @LeedsCityofSanc @CityofSanctuary @WDCofSanctuary @RainbowJunktion https://twitter.com/Retasleeds/status/1244596261615030272,1,,3,,1,"This tweet seems to be solidary as it draws attention to the home office stopping asyluminterviews, which are important for the process of asylumseekers being able to stay in a country"
1244289021221756933,Sun Mar 29 15:43:15 +0000 2020,@RegSprecher Hygienevorschriften einhalten? An den EU-Außengrenzen unmöglich! Griechische Lager sofort evakuieren! #LeaveNoOneBehind #CantWashYourHands,1,,1,,1,
1244283614268923904,Sun Mar 29 15:21:45 +0000 2020,@AuswaertigesAmt 50 Mio Euro für die Rückholung deutscher Urlauber*innen aber kein Cent für die Evakuierung der Geflüchteten auf den Griechischen Inseln. Shame! ACT NOW! #LeaveNoOneBehind #WirHabenPlatz #GrenzenTöten,1,,1,,1,
1240536111899959297,Thu Mar 19 07:10:31 +0000 2020,"#RT @EchoPRN: RT @Beatrix_vStorch: #Eurokrise, #Migrationskrise, #Pandemie - das ist das Scheitern der entgrenzten Globalisierung. Die Verheißungen von offenen Grenzen und „free Movement“ haben sich nicht erfüllt. Wir stehen vor der Rückkehr des National… https://www.freiewelt.net/blog/das-scheitern-der-masslosen-globalisierung-eurokrise-migrationskrise-pandemie-10080712/",2,,2,,2,
1238248433301028872,Thu Mar 12 23:40:06 +0000 2020,"Kommt mit #Corona eine #Eurokrise oder bleibt alles beim alten?
https://www.welt.de/finanzen/article206526525/EZB-Umfangreiches-Rettungspaket-beschlossen-aber-schlecht-verkauft.html",4,,4,,4,
1237109738963218433,Mon Mar 09 20:15:20 +0000 2020,"Just know that the Media is the #1 enemy of us, The People. Put the fear down &amp; refill with courage. Put on our Armour &amp; rise. We must unite. Media silence continues as France #GiletJaunes #YellowVests battle  Macron &amp; austerity. #ExitUN #ExitEU https://twitter.com/BasedPoland/status/1237093546433204225",2,,2,,2,
1237094502336049153,Mon Mar 09 19:14:48 +0000 2020,@DavidHarrisAJC Liars will do/say anything to gain sympathy! Turks are illegal invaders and deserve NO sympathy at all!#StandWithGreece #DissolveUN #ExitEU,2,,2,,2,
1242045072029421570,Mon Mar 23 11:06:35 +0000 2020,"Wann kommt endlich die Forderung der #Grünen und #Linken, endlich die Infizierung mit dem #Corona Virus als Fluchtgrund anzuerkennen und den Infizierten weltweit ein sofortiges #Asylrecht in Deutschland zu gewähren. Dazu müssten die Grenzen geöffnet werden und Dolmetscher",2,,2,,2,
1234927432236503040,Tue Mar 03 19:43:38 +0000 2020,"Ignoring European and international asylum law, German Interior Minister Horst #Seehofer now letting potential refugees coming from Turkey know in Arabic:

""Europe’s borders are not open for #refugees from #Turkey, and neither are our German borders.""

#Asylum #Asylrecht #EU https://twitter.com/BMI_Bund/status/1234911949915381767",1,,1,,1,
1234421814543179776,Mon Mar 02 10:14:29 +0000 2020,"@c_lindner Werter Herr Lindner, reden Sie nicht so viel....stürzen Sie endlich #Merkel....Fordern Sie einen #Volksentscheid zur #Asylkrise ! Oder organisieren Sie eine Mehrheit im BT gegen #Merkel ...",3,,2,,2,This is anti-solidaric as the author wants Angela Merkel to be overthrown 
1234435094221291520,Mon Mar 02 11:07:15 +0000 2020,"Angesichts der neu aufkommenden #Asylkrise betonen #FPÖ und #ÖVP den Grenzschutz. Die #Grünen legen ihren Fokus hingegen auf die Hilfe vor Ort und üben Kritik am Koalitionspartner.
http://www.tagesstimme.com/2020/03/02/gruene-reimon-kritisiert-tuerkis-blaue-panik-kommunikation/",4,,4,,4,
1245001093735747586,Tue Mar 31 14:52:46 +0000 2020,Solidarität heißt auch Leben retten! Mehr Solidarität mit Gefüchteten wagen... #Seenotrettung #seebruecke,1,,1,,1,
1240663526013878278,Thu Mar 19 15:36:49 +0000 2020,@NZZnbe war mit @SOSMedSuisse &amp; #MSF an Bord der #OceanViking und berichtet über die Herausforderungen und das Dilemma der #Seenotrettung. @NZZ https://twitter.com/NZZAusland/status/1240601032981385216,1,,1,,1,
1241424335107211264,Sat Mar 21 18:00:00 +0000 2020,"Bei einer 'Online-Demo' forderten linke Akteure die Aufnahme von #Migranten. Zuvor hatten sich bereits grüne und pinke Politiker dahingehend positioniert... #Coronavirus #Migrationskrise #Asyl #Grüne #NEOS 

https://www.wochenblick.at/trotz-coronakrise-gruene-neos-wollen-migranten-aufnehmen/",1,,4,1 if no news,1,I'd say this is a 1 as the politicians want to let more asylumseekers into austria
1236556363192512512,Sun Mar 08 07:36:25 +0000 2020,#Migrationskrise – #Griechische #Nationalgardisten #patrouillieren an der ... http://staseve.eu/?p=131485 via @Fruehwald,4,,4,,4,
1234531151240421376,Mon Mar 02 17:28:57 +0000 2020,Protect people seeking safety! #greece #OPENTHEBORDERS https://twitter.com/amnesty/status/1234527979201540098,1,,1,,1,
1235957823760150528,Fri Mar 06 15:58:02 +0000 2020,"The situation in #Greece, namely the #Hotspots, has been miserable since years. Now it is beyond everything that I could have thought possible. Killing and humiliation at the EU border have reached a new level. It has to end now! #OpenTheBorders #StopTheKilling #RefugeesWelcome",1,,1,,1,
1237255096024653830,Tue Mar 10 05:52:56 +0000 2020,@Karl_Lauterbach @utawie Hat die #AfD die Familien mit ihren Kindern zu einer Reise an die türkisch-griechische Grenze gezwungen? Der wirkliche Täter bekommt schon wieder Geld von Brüssel und Berlin 😠 #Erdogan #Flüchtlingswelle #Fluechtlingskinder  #SPD,2,,2,,2,
1234172122605510656,Sun Mar 01 17:42:18 +0000 2020,Es gibt noch Politiker die durchgreifen... Für mehr #Rechtsstaatlichkeit #sebastiankurz #Deutschland #Flüchtlingswelle https://twitter.com/sebastiankurz/status/1233720995074256896,2,,2,,2,
1236183921781551105,Sat Mar 07 06:56:28 +0000 2020,@ZDFheute Nicht ein #Flüchtling kommt von #Idlib - alle zurück zum Absender #ErDOGan 🐶 schicken 👍🏻 #Griechenland #Türkei #IStandWithGreece #Greece #Turkey,2,,2,,2,
1242019557985914883,Mon Mar 23 09:25:12 +0000 2020,"Liebe #Merkel, wir alle wünschen Ihnen Gesundheit und Kraft. Deutschland wirklich braucht Sie.
Viel liebe und Kraft von den über 100.000.000 Personen(#Flüchtling)in #Deutschland und #Europa...
🇦🇫🇩🇪❤️
#AngelaMerkel #coronavirus #Europe #Deutschland",1,,1,,1,
1236293049602498560,Sat Mar 07 14:10:06 +0000 2020,@DasSchafi Immer wieder die gleichen Idioten. #Remigration,2,,2,,2,
1236646851933339648,Sun Mar 08 13:35:59 +0000 2020,"Because it still seems to be difficult for globalists to think clearly.

Here is a little help: a group charging the border with weapons, is called The Enemy.

You’re welcome.

#IStandWithGrecee 
#Remigration
#StopGlobalism
#CloseBorders",2,,2,,2,
1240235269896486913,Wed Mar 18 11:15:05 +0000 2020,"Tecle, 29 and an International Rescue Committee staff member, became the first refugee from Africa to run for city council in Boise. 
  
#WelcomeRefugees #StandwithRefugees #buildcommunity #AllAreWelcome #OpenHeartsFreshStarts

https://www.rescue.org/article/refugee-helps-his-american-friend-realize-value-his-voice",1,,1,,1,
1236079243794276352,Sat Mar 07 00:00:31 +0000 2020,Border Police with Excruciated Refugees / 2020 #ithinknothing #vincentvangogh #sketch #saysomething #safetyfirst #welcomerefugees #refugeeswelcome #standwithrefugees #humanrights,1,,1,,1,
1242848053498982401,Wed Mar 25 16:17:21 +0000 2020,"@RitchBrand @_aguaesal @SEENOTRETTUNG @cducsubt @CDU @spdde @spdbt @SPDEuropa @WHO_Europe_DE @UNHCR_de @amnesty_de @Monde_diplo @dieLinke @Die_Gruenen @dpa @SZ_Politik @zeitonline @MartinSonneborn @Linksfraktion @GrueneBundestag @fdpbt Sie schreiben wirr! #Rechtsextreme Hass-Gedanken. Seien Sie froh, dass Sie nicht in solchen Bedingungen leben müssen. #Moria ist eins von drei Lagern auf der Insel. Die griechische Regierung will noch 1 weiteres einrichten. Die EU muss den Geflüchteten ein #Asylverfahren gewähren",1,,1,,1,
1241692809578643457,Sun Mar 22 11:46:49 +0000 2020,"Duldung durch die Hintertür: wegen #coronavirus werden #Asylverfahren nur schriftlich weiterbearbeitet, persönliche Anhörungen dann erst „nach der Krise“. Kommentar von mir: https://www.journalistenwatch.com/2020/03/21/nur-antraege-asylstatus/",3,,3,,3,
1240450386500165634,Thu Mar 19 01:29:53 +0000 2020,"@AFP This #coronavirus will be the nail in the coffin of the Euro €
#coronavirusitalla #EU #eurocrisis",4,,4,,4,
1238219021339840512,Thu Mar 12 21:43:14 +0000 2020,Disastrous handling of #Eurocrisis under Merkel left Italy with few choices. Handling of #CoronavirusPandemic follows the same pattern. https://twitter.com/berlinbarbarism/status/1162310444205453312,4,,4,,4,
1237821796482768897,Wed Mar 11 19:24:48 +0000 2020,Through her art one #immigration detainee tries to hold onto her role as a mother. Immigration Detention: The Agony in Haunting Pictures http://bit.ly/2rYzZIE #ImmigrationReform #Immigration #AsylumSeeker @Tobarwriter @FirstFrndsnjny,1,,1,,1,
1236152894136688647,Sat Mar 07 04:53:11 +0000 2020,An #AsylumSeeker Who Was #Kidnapped And #Tortured With #Acid Begged US Border Officers Not To Send Her Back. They Did Anyway.  #DemocraticResistanceTaskForce  https://flip.it/GPaHkL,1,or 4 cause US,1,,1,
1243959283785572352,Sat Mar 28 17:52:59 +0000 2020,@rkainers @jo_m_steiner @BirgitBeijing @BarbaraRuhsmann Was wir brauchen sind freie Kapazitäten an Intensivbetten &amp; Einsatzkräften um den Menschen in Österreich &amp; Nachbarländern wie #Italien zu helfen! Das gebietet die #Solidarität! Man überlebt auch 2 Monate ohne die Bundesgärten! #EUSolidarity #coronavirus,1,,1,,1,
1244642254922354692,Mon Mar 30 15:06:52 +0000 2020,"Polen 🇵🇱 unterstützt Italien 🇮🇹 im Kampf gegen das #Coronavirus mit 15 Fachleuten, die in den nächsten 10 Tagen Erkrankte in Brescia in der Lombardei behandeln werden.

🇵🇱🤝🇮🇹

#Solidarität🇵🇱 #EUSolidarity 🇵🇱🇪🇺 https://twitter.com/RatownicyPCPM/status/1244637891944472577",1,,1,,1,
1244323225284358149,Sun Mar 29 17:59:09 +0000 2020,"@stluedke Erntehelfer die Einreise verweigern  aber wildfremde Kostgänger reinholen und, wo nötig, intensivmedizinisch betreuen.
Für jeden geretteten Migranten wird ein Einheimischer sterben.
 #noasyl",2,,2,,2,
1237116603260698625,Mon Mar 09 20:42:37 +0000 2020,"Also heute ist #hartaberfair aber eine krasse Pro-Flüchtlings Sendung!

Aber die Zeiten werden sich ändern...Und dann wird endlich wieder richtige Politik für Deutschland gemacht!

#NoAsyl #CloseBorder #AfD",2,,2,,2,
1238385959131021313,Fri Mar 13 08:46:35 +0000 2020,"@ltc_hicks Aber die Hilfe Chinas in #Griechenland, einen #EU-Land, das von d-EU-tsch vernichtet worden war, hat wohl zur Vermeidung weiterer China-Hilfen in EU dafür gesorgt, dass zB gg #Italien keine HARTE #Austerität gefahren werden konnte.",4,,4,,4,
1236616165151125510,Sun Mar 08 11:34:03 +0000 2020,"@ulrikeguerot Vor allem wünscht sich d Mehrheit ein #Europa, in welchem nicht d von #EU hofierten + eingeladenen globalisierten Großkapitalisten d Menschen ungestraft berauben + EU deshalb #Austerität verordnet. Solange du #Kapitalismus nicht kritisierst -&gt; unglaubwürdig!",1,,1,,1,
1236629732428562434,Sun Mar 08 12:27:58 +0000 2020,"#DIW #EU #Euro #EZB #Bundesbank #Ökonomie #Target2 #Transferunion #Merkel #CDU #CSU #SPD #AfD

#Fratzscher habe sich zu sehr darauf verlassen, dass ein polit. gewünschtes Vorhaben unabhängig von der wissenschaftlichen Begutachtung kommen werde. 

#Futschi

https://www.faz.net/aktuell/wirtschaft/evaluierung-am-diw-aufregung-um-marcel-fratzscher-16170871.html",4,,4,,4,
1243434503118426112,Fri Mar 27 07:07:42 +0000 2020,"Keine #Transferunion - Keine „Vergemeinschaftung“ der Schulden #Niemals 
Dann sind wir in kurzer Zeit genau so pleite und marode in allen Bereichen wie Italien. Und wir sehen ja gerade, welche furchtbaren Folgen daraus entstehen können! https://www.welt.de/politik/ausland/article206831067/EU-Video-Gipfel-zu-Corona-Merkel-irritiert-von-der-Aggressivitaet-des-italienischen-Premiers.html",2,,2,,2,
1245059111307415555,Tue Mar 31 18:43:18 +0000 2020,"➡️Mit #Corona in die #Schuldenunion?
Dr. @Gunnar_Beck macht deutlich, wie die #EU sich trotz ihres Versagens in der #Coronakrise diese zu Nutze macht, um die Schuldenvergemeinschaftung voranzutreiben:
Unseren Kanal JETZT abonnieren:
https://www.youtube.com/channel/UCmzLzI-ROdjxWtBOuJTelug/about?sub_confirmation=1
https://www.youtube.com/watch?v=m9Fo9EqLRrE",2,,2,,2,
1242409466974343168,Tue Mar 24 11:14:34 +0000 2020,"#Coronabonds sind kein Eibstieg in eine #Schuldenunion, sondern ein wichtiges Zeichen europäischer #Solidarität! Insbesondere in Deutschland sollten wir uns unserer Verantwortung für #Europa endlich stellen. 

https://focus.de/11804958",1,,1,,1,
1243515952861458433,Fri Mar 27 12:31:21 +0000 2020,"#Solidarität 🇵🇱🇩🇪 #EUSolidarität #EUSolidarity / #EUSolidarity Über 130 Deutsche konnten mit einem polnischen #FlugnachHause #Lotdodomu von den #Malediven, aus #SriLanka und #Bali zurückkehren. #Gemeinsam #Solidarność #Polen #Deutschland #Coronavirus https://twitter.com/marcin_przydacz/status/1243514832491622400",1,,1,,1,
1241774734028820480,Sun Mar 22 17:12:22 +0000 2020,"OK, der #Friedrichshain nahe #Boxi ist wahrscheinlich zu enttäuscht, was in Sachen #HumanRights und #eusolidarität abgeht, um #odeandiefreude musikalisch zu unterstützen. Na ja, wenigstens mal unbekannten Nachbarn in Zeiten von #PhysicalDistancing über die Straße gewunken.",4,,3,,?,"I'd say this tweet is 1, solidary, as the author expresses that he/she is dissapointed about whats going on with humanrights and eu-solidarity"
1241894004549193729,Mon Mar 23 01:06:18 +0000 2020,@PatrickW Especially if we ALL say no! #DebtJubilee #debtstrike #debtUnion                    https://strikedebt.org/,3,"not sure ""say no"" to what",3,,3,
1251539896055062529,Sat Apr 18 15:55:38 +0000 2020,"Voices of solidarity with people on the move on the balkans, demanding the legalisation of everyone's existence: 
""No one is safe unless all are protected.""   #LeaveNoOneBehind https://twitter.com/TSolidarnost/status/1251427711588929536",1,,1,,1,
1245446279708229633,Wed Apr 01 20:21:47 +0000 2020,"Druck ausüben auf #Regierung @BMI_Bund: In Unterstützung der Forderungen &amp; Massnahmen von 
@SEENOTRETTUNG @_Seebruecke_ @LenzRamona @GuentherVera @ErikMarquardt @stc_de @Bettina_Jarasch uvm ändere ich mein Profilbild #LeaveNoOneBehind #WirHabenPlatz #WirSindViele",1,,1,,1,
1252619099403890688,Tue Apr 21 15:24:00 +0000 2020,"In #Malaysia, #refugees are supporting their communities during the #COVID19 pandemic - #refugee chefs have agreed to take turns cooking traditional foods from their home countries and are delivering free lunches to medics at the Ampang Hospital. 🍳🍲

https://bit.ly/2VLZfxt",1,,1,,1,
1253667737135484928,Fri Apr 24 12:50:55 +0000 2020,🇦🇺&amp;🌍 is appalled at your decision @PeterDutton_MP you are    beneath contempt. #Disgraceful #detention #refugee @HDetentions @rationalbitch @elyasgarad @elliemail @very_grem @naomirwolf @drkerrynphelps #HumanRights @HometoBilo @lionheartleojai @LesStonehouse @QandA @hamishNews https://twitter.com/QandA/status/1253523969103130624,1,,3,,1,"If you take the originla tweet into account this tweet is clearly a 1. But also the tweet points towards solidary sentiment ""appalled at your decision ... detention, refugee"""
1251872457293803522,Sun Apr 19 13:57:07 +0000 2020,"Wieso wollen #SPD, #Grüne, #Merkel-#CDU und #Linke keinen Frauen helfen?

#Asyl #Flüchtlinge",1,,1,,1,
